# Long data file split by latools on 2021:06:22 22:27:15
# 
# 
# 
# Sample: NIST610
# Analysis Time: 2021-06-10 02:52:07
Time,Na23,Mg24,Al27,Si29,K39,Ca44,Ti47,V51,Cr52,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Y89,Zr90,Nb93,Ba137,La139,Ce140,Nd146,Sm147,Gd157,Dy163,Er166,Yb172,Hf178,Pb208,Th232,U238
0.0,170251.581698609,2900.33643902693,22019.3770518056,1452899.02611007,1062299.32029523,942975.264929664,1450.08410487808,1200.05760276493,1487989.28613809,9703.76506084361,5401.16665199683,0.0,600.014400345608,1600.10240655402,700.019600548815,2900.33643902693,350.004900068601,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.06760351538,0.0,0.0
0.50691,168021.712955692,1700.11560786133,23622.2994506814,1473740.1676529,1052196.0959221,943621.397468733,1150.05290243351,900.032401166442,1494726.4896395,6301.58800017604,5901.39272868397,0.0,1200.05760276493,400.006400102402,1300.06760351538,2100.17641481884,300.003600043201,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.11560786133,0.0,0.0
1.01379,163563.160543533,1700.11560786133,21718.8519635043,1456930.23413325,1091784.63632227,932964.324539638,1050.04410185228,800.025600819226,1531955.08670643,9303.46088745013,7051.98866080235,200.0016000128,400.006400102402,300.003600043201,800.025600819226,1500.09000540032,150.0009000054,0.0,0.0,950.036101371852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.16001280102,0.0,0.0
1.5208,164373.688936131,2100.17641481884,21117.8234429859,1461746.89868326,1066973.35329716,932211.125540946,1250.06250312516,1800.12960933187,1522722.54686035,9003.24116682005,6201.53798141939,0.0,800.025600819226,700.019600548815,1000.04000160006,1900.14441097523,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.025600819226,0.0,0.0
2.02781,163968.418213076,1900.14441097523,25025.025025025,1446518.79183839,1059799.94412779,948252.956024977,800.025600819226,1500.09000540032,1414440.4576249,10104.0820491479,5701.29989637637,100.0004000016,400.006400102402,1200.05760276493,1300.06760351538,1300.06760351538,350.004900068601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,1700.11560786133,0.0,0.0
2.53472,170048.850030808,1600.10240655402,22720.6303323418,1446742.60760651,1062951.41031843,944806.05738576,1300.06760351538,1700.11560786133,1469815.93948788,10804.6676164103,5951.41643711203,200.0016000128,700.019600548815,600.014400345608,700.019600548815,1500.09000540032,350.004900068601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.04000160006,0.0,0.0
3.0414399999999997,166501.574416338,2200.1936170383,23421.922919853,1468358.66531713,1033097.43875974,950838.731107789,1000.04000160006,1600.10240655402,1482938.63161597,8002.56081946223,5401.16665199683,200.0016000128,500.010000200004,500.010000200004,1200.05760276493,1000.04000160006,350.004900068601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.12960933187,0.0,0.0
3.54832,166298.903152029,1700.11560786133,21418.3340939844,1452003.36892715,1040473.14498086,933825.176972423,1600.10240655402,1100.04840212969,1431419.98046189,7802.43435952017,5801.34591225164,200.0016000128,700.019600548815,600.014400345608,1300.06760351538,1600.10240655402,300.003600043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.16001280102,0.0,0.0
4.055280000000001,162043.560529812,1900.14441097523,24924.8251258253,1435332.83141448,1056431.97812094,934793.704276959,700.019600548815,1300.06760351538,1505625.55396757,8102.62525058119,5601.25468104855,0.0,700.019600548815,500.010000200004,1500.09000540032,1300.06760351538,50.0001000002,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,150.0009000054,0.0,0.0,0.0,0.0,0.0,0.0,1600.10240655402,0.0,0.0
4.562250000000001,167008.266858875,1400.07840439065,22620.4488857928,1435332.83141448,1055345.72317133,950192.239024107,1350.07290393681,1000.04000160006,1406405.13763018,8402.82334864514,6451.6645294486,100.0004000016,1000.04000160006,400.006400102402,1200.05760276493,1400.07840439065,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.05760276493,0.0,0.0
