# Long data file split by latools on 2021:06:22 22:02:50
# 
# 
# 
# Sample: ANU2000_1
# Analysis Time: 2021-06-10 07:17:27
Time,Na23,Mg24,Al27,Si29,K39,Ca44,Ti47,V51,Cr52,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Y89,Zr90,Nb93,Ba137,La139,Ce140,Nd146,Sm147,Gd157,Dy163,Er166,Yb172,Hf178,Pb208,Th232,U238
0.0,151209.068922361,400.006400102402,1700.11560786133,113311.260406956,148780.183565976,88512.2712931221,150.0009000054,400.006400102402,5901.39272868397,4400.77453631839,950.036101371852,0.0,300.003600043201,0.0,0.0,0.0,150.0009000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5070000000000618,155764.493745271,1700.11560786133,2700.2916314962,119771.068454391,154853.276771807,87102.4196008542,50.0001000002,200.0016000128,5401.16665199683,4400.77453631839,1450.08410487808,0.0,0.0,300.003600043201,100.0004000016,200.0016000128,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0
1.0140000000001237,149286.162661559,0.0,1000.04000160006,126133.188606806,154245.835463059,89922.281456741,200.0016000128,100.0004000016,5701.29989637637,5401.16665199683,850.028900982633,100.0004000016,200.0016000128,600.014400345608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5210100000003877,151715.14575922,200.0016000128,2300.21161946899,114824.979807681,148173.035525315,89116.5419570314,200.0016000128,400.006400102402,4800.92177698118,4100.67251029169,800.025600819226,0.0,100.0004000016,100.0004000016,200.0016000128,0.0,150.0009000054,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0280000000002474,152828.586491522,200.0016000128,1200.05760276493,115329.593493321,147565.916799781,86397.5531731283,50.0001000002,200.0016000128,4000.64010241639,3900.60849492521,1100.04840212969,0.0,300.003600043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
2.5350100000000566,150601.803599957,0.0,2300.21161946899,112604.920463358,148678.990190003,96672.3820155238,50.0001000002,0.0,6401.6388195378,3400.46246289495,1600.10240655402,0.0,100.0004000016,100.0004000016,0.0,0.0,50.0001000002,0.0,200.0016000128,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,100.0004000016,0.0,0.0
3.0420100000001185,151411.497213224,0.0,1300.06760351538,120073.953497719,145845.906256286,92642.0343909715,200.0016000128,300.003600043201,5601.25468104855,5801.34591225164,850.028900982633,0.0,300.003600043201,100.0004000016,200.0016000128,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.54903000000013,151107.855998841,300.003600043201,2300.21161946899,108670.325167324,136036.228066295,90325.1706142112,100.0004000016,600.014400345608,6701.7960813498,5801.34591225164,1600.10240655402,0.0,100.0004000016,100.0004000016,100.0004000016,100.0004000016,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.056030000000192,143013.460563686,0.0,1900.14441097523,116944.493562025,145137.735006457,90123.7244181099,150.0009000054,400.006400102402,6901.90492575951,5301.12383825371,850.028900982633,0.0,100.0004000016,400.006400102402,100.0004000016,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.563040000000001,149387.360923888,200.0016000128,2100.17641481884,113513.079117612,147161.187267892,93347.251776609,200.0016000128,300.003600043201,5801.34591225164,5401.16665199683,1200.05760276493,0.0,100.0004000016,300.003600043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,100.0004000016,0.0,0.0
5.070040000000063,149792.162117572,200.0016000128,2900.33643902693,110587.025259242,142204.30756358,91231.7185285699,150.0009000054,200.0016000128,5001.00020004001,4000.64010241639,1150.05290243351,0.0,200.0016000128,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0
5.577040000000125,155764.493745271,200.0016000128,900.032401166442,120780.713671332,138058.215720738,90425.8949253108,50.0001000002,400.006400102402,5501.21026625858,4800.92177698118,1050.04410185228,0.0,100.0004000016,0.0,100.0004000016,0.0,200.0016000128,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0840500000003885,151209.068922361,0.0,1000.04000160006,111696.82748867,134823.191599741,85088.6206010789,0.0,100.0004000016,5701.29989637637,4700.88376614804,1150.05290243351,100.0004000016,100.0004000016,100.0004000016,300.003600043201,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.591049999999996,146452.941933823,100.0004000016,1900.14441097523,116137.01756924,147060.006920471,88109.4403545251,100.0004000016,100.0004000016,5401.16665199683,4700.88376614804,1100.04840212969,0.0,200.0016000128,0.0,100.0004000016,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,50.0001000002,0.0,0.0,100.0004000016,0.0,0.0
7.09806000000026,156372.008404241,0.0,900.032401166442,111595.932323245,138664.875452999,90929.5286116888,100.0004000016,0.0,5701.29989637637,3800.57768780855,1250.06250312516,0.0,100.0004000016,300.003600043201,0.0,0.0,350.004900068601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.605019999999968,152221.242962408,100.0004000016,1600.10240655402,115531.444645369,141496.341409452,89922.281456741,100.0004000016,300.003600043201,5701.29989637637,5101.04061228491,850.028900982633,200.0016000128,100.0004000016,100.0004000016,200.0016000128,0.0,150.0009000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.112030000000232,142103.167100452,100.0004000016,1900.14441097523,111797.723464866,141294.072688509,90224.4471118141,50.0001000002,400.006400102402,3900.60849492521,5801.34591225164,1050.04410185228,0.0,0.0,200.0016000128,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0
8.619040000000041,151613.928762581,0.0,1600.10240655402,111091.46865734,140889.545010237,89317.9719802497,50.0001000002,200.0016000128,5501.21026625858,4500.81014582625,1300.06760351538,0.0,200.0016000128,100.0004000016,100.0004000016,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.126040000000103,150500.595563854,200.0016000128,1800.12960933187,108266.846642723,138361.541926765,90828.8002569301,100.0004000016,300.003600043201,4700.88376614804,5501.21026625858,1150.05290243351,0.0,0.0,300.003600043201,0.0,100.0004000016,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0
9.633040000000165,147262.368429523,100.0004000016,1800.12960933187,109073.816659569,144530.762824716,91433.1825170923,0.0,200.0016000128,6801.85010322808,5201.0818250196,1000.04000160006,100.0004000016,100.0004000016,200.0016000128,0.0,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0
10.140010000000075,146250.593451514,200.0016000128,1700.11560786133,114421.303458557,142305.448840437,89720.8417300266,0.0,0.0,6701.7960813498,4400.77453631839,900.032401166442,0.0,400.006400102402,200.0016000128,0.0,0.0,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.646979999999985,145238.89988574,200.0016000128,1500.09000540032,110284.368948421,139271.564467148,87102.4196008542,200.0016000128,0.0,6001.44034568296,4500.81014582625,1400.07840439065,100.0004000016,100.0004000016,0.0,200.0016000128,100.0004000016,250.002500025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0
11.153980000000047,150601.803599957,0.0,1600.10240655402,116439.814982258,138563.763464215,92843.5210278029,100.0004000016,200.0016000128,3500.49006860961,5001.00020004001,1500.09000540032,0.0,100.0004000016,100.0004000016,200.0016000128,0.0,150.0009000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0
