# Long data file split by latools on 2021:06:22 21:00:00
# 
# 
# 
# Sample: NIE328-01
# Analysis Time: 2021-06-10 05:51:08
Time,Na23,Mg24,Al27,Si29,K39,Ca44,Ti47,V51,Cr52,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Y89,Zr90,Nb93,Ba137,La139,Ce140,Nd146,Sm147,Gd157,Dy163,Er166,Yb172,Hf178,Pb208,Th232,U238
0.0,142305.448840437,137428.695632975,1613998.2664477,153334.728504966,284296.631322591,80055.5372749817,0.0,100.0004000016,11405.2007715518,6201.53798141939,2250.20251822664,0.0,200.0016000128,1900.14441097523,300.003600043201,0.0,200.0016000128,0.0,0.0,50.0001000002,0.0,0.0,327616.564447904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
0.5069499999999607,156979.55240702,300.003600043201,1300.06760351538,157587.125755734,3080299.63830232,82068.5282243501,87044.4785184478,159638.369414401,12506.2531265633,10304.2453490838,2450.24012353211,100.0004000016,3300.43565750679,900.032401166442,100.0004000016,200.0016000128,300.003600043201,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0137700000000223,168224.411969605,1500.09000540032,1700.11560786133,159511.301652477,285626.436223582,77640.3745997609,0.0,200.0016000128,25425.8326459683,6901.90492575951,2250.20251822664,100.0004000016,300.003600043201,100.0004000016,100.0004000016,0.0,2300.21161946899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0016000128,0.0,0.0
1.5206399999997302,151512.712580585,836701.337265072,1300.06760351538,161638.364855834,294222.394897447,77036.6566091032,0.0,100.0004000016,11805.5722300926,6501.69043951427,1800.12960933187,0.0,100.0004000016,100.0004000016,500.010000200004,100.0004000016,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0016000128,0.0,0.0
2.0275199999996403,146857.648668222,0.0,1700.11560786133,158599.813222555,295553.244104112,70397.6766761065,150.0009000054,100.0004000016,12506.2531265633,6701.7960813498,2600.27042812453,0.0,0.0,200.0016000128,0.0,0.0,150.0009000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0
2.5345399999996516,148982.572761036,1500.09000540032,1100.04840212969,168933.884230958,307024.825179073,75929.915784997,200.0016000128,200.0016000128,13807.6218072376,5301.12383825371,2300.21161946899,0.0,100.0004000016,100.0004000016,400.006400102402,0.0,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,200.0016000128,0.0,0.0
3.0415399999997135,148881.377756317,200.0016000128,1100.04840212969,161131.888614688,316353.14894927,73917.9099986761,200.0016000128,300.003600043201,14007.84439286,5701.29989637637,2350.22092076655,0.0,200.0016000128,400.006400102402,600.014400345608,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,200.0016000128,0.0,0.0
3.5485399999997753,151613.928762581,1300.06760351538,1500.09000540032,165488.250736846,339755.440952288,77539.7529160163,50.0001000002,200.0016000128,13407.186251831,5501.21026625858,3350.44896016066,100.0004000016,100.0004000016,100.0004000016,100.0004000016,0.0,100.0004000016,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
4.055550000000039,153031.040852547,100.0004000016,1500.09000540032,167717.670556589,340269.133930418,80760.047352475,250.002500025,200.0016000128,12706.4548790786,5201.0818250196,2650.28092977856,100.0004000016,200.0016000128,300.003600043201,200.0016000128,0.0,300.003600043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0016000128,0.0,0.0
4.562549999999646,152120.021892405,300.003600043201,1300.06760351538,164576.329192922,335338.540927719,81263.2930695453,100.0004000016,0.0,14007.84439286,6001.44034568296,2700.2916314962,0.0,300.003600043201,100.0004000016,100.0004000016,0.0,150.0009000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
