# Long data file split by latools on 2021:06:22 22:27:15
# 
# 
# 
# Sample: NKD44
# Analysis Time: 2021-06-10 03:27:32
Time,Na23,Mg24,Al27,Si29,K39,Ca44,Ti47,V51,Cr52,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Y89,Zr90,Nb93,Ba137,La139,Ce140,Nd146,Sm147,Gd157,Dy163,Er166,Yb172,Hf178,Pb208,Th232,U238
0.0,156777.034478872,0.0,3600.51847466035,252933.380741507,356821.187754075,194095.310270323,700.019600548815,200.0016000128,185973.226303022,6801.85010322808,2750.30253327866,100.0004000016,300.003600043201,0.0,500.010000200004,100.0004000016,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5069999999996071,161537.067976409,2900.33643902693,6701.7960813498,278774.323236654,373188.861779046,220935.394051895,500.010000200004,200.0016000128,230913.318692675,7502.25067520256,1850.13691013135,200.0016000128,200.0016000128,500.010000200004,300.003600043201,500.010000200004,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.006400102402,0.0,0.0
1.014009999999871,152423.687546532,100.0004000016,6501.69043951427,298522.566282129,380401.457038087,217272.015687161,250.002500025,400.006400102402,257423.661962724,7001.96054895371,2150.18491590277,100.0004000016,300.003600043201,0.0,600.014400345608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
1.521009999999933,152120.021892405,100.0004000016,6801.85010322808,329999.229968023,406400.786988671,244161.530321267,450.008100145803,400.006400102402,288695.750689876,6201.53798141939,2000.16001280102,0.0,200.0016000128,100.0004000016,400.006400102402,400.006400102402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.003600043201,0.0,0.0
2.0280099999999948,155258.253943338,100.0004000016,7302.132222609,365980.364701919,429142.203831867,277547.471234151,150.0009000054,600.014400345608,369687.080131679,6701.7960813498,2300.21161946899,100.0004000016,400.006400102402,100.0004000016,300.003600043201,400.006400102402,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
2.535019999999804,156068.247406912,600.014400345608,8202.69048247825,445292.62086514,475162.735339553,319224.786103189,250.002500025,300.003600043201,428211.074494487,5201.0818250196,3050.37214540174,0.0,400.006400102402,200.0016000128,400.006400102402,200.0016000128,150.0009000054,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
3.042029999999613,151613.928762581,200.0016000128,8903.16952835209,481706.173503918,526561.919270716,338625.389708059,550.012100266206,500.010000200004,488980.60390532,7001.96054895371,3750.56258438766,200.0016000128,300.003600043201,200.0016000128,900.032401166442,300.003600043201,100.0004000016,300.003600043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.006400102402,0.0,0.0
3.549039999999877,157384.598045372,300.003600043201,8703.02865397158,489500.365009645,530628.584500253,338728.117474398,400.006400102402,1000.04000160006,488045.087332238,6901.90492575951,3700.5476810568,0.0,300.003600043201,0.0,300.003600043201,500.010000200004,200.0016000128,0.0,0.0,50.0001000002,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0016000128,0.0,0.0
4.056049999999686,151310.282660485,500.010000200004,8302.75651516303,506248.010512655,550250.188049841,360525.226621653,250.002500025,300.003600043201,493659.217079528,6001.44034568296,3800.57768780855,100.0004000016,200.0016000128,0.0,400.006400102402,400.006400102402,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
4.56305999999995,158295.998422072,400.006400102402,9603.68781612139,511141.225596042,558817.996679398,349827.621172176,350.004900068601,500.010000200004,525832.142127833,6601.74286011507,3800.57768780855,0.0,300.003600043201,100.0004000016,200.0016000128,400.006400102402,200.0016000128,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
5.070060000000012,149589.759891837,800.025600819226,8903.16952835209,499067.754082911,577226.855678963,360010.712068525,150.0009000054,500.010000200004,513015.720099766,7702.37233067785,2900.33643902693,100.0004000016,400.006400102402,300.003600043201,700.019600548815,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.006400102402,0.0,0.0
5.577059999999619,155157.008427984,600.014400345608,9203.38684635946,511453.622218231,560176.835527419,359290.426766427,450.008100145803,200.0016000128,506248.010512655,8202.69048247825,3800.57768780855,300.003600043201,200.0016000128,200.0016000128,800.025600819226,300.003600043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0016000128,0.0,0.0
6.084069999999883,161334.476664372,0.0,8903.16952835209,507809.470947625,553070.661395239,368760.299716682,250.002500025,300.003600043201,511661.890883561,8703.02865397158,3600.51847466035,0.0,300.003600043201,200.0016000128,300.003600043201,500.010000200004,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
6.5910799999996925,160118.99729881,100.0004000016,9103.31360615264,515307.143061265,566031.947313521,364436.21960326,150.0009000054,0.0,522392.326131255,7802.43435952017,3200.40965243551,100.0004000016,200.0016000128,200.0016000128,700.019600548815,400.006400102402,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,800.025600819226,0.0,100.0004000016
7.098079999999754,155966.995371302,500.010000200004,9803.84310649775,527604.530435031,577017.515141594,360731.038288617,150.0009000054,100.0004000016,511245.356953345,6001.44034568296,3050.37214540174,0.0,100.0004000016,100.0004000016,600.014400345608,300.003600043201,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
7.605079999999816,152727.360533157,0.0,8803.09869073914,514786.328973367,561431.276558327,358981.74559058,250.002500025,100.0004000016,531462.932400856,6701.7960813498,3950.62419862338,0.0,500.010000200004,100.0004000016,200.0016000128,500.010000200004,50.0001000002,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,200.0016000128,0.0,0.0
8.112089999999625,158093.45929823,200.0016000128,9203.38684635946,529481.445172886,577331.527232696,363509.822780084,300.003600043201,500.010000200004,506872.571745731,7001.96054895371,3150.3969500157,100.0004000016,100.0004000016,200.0016000128,600.014400345608,100.0004000016,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
8.61909999999989,163461.848165684,400.006400102402,8402.82334864514,505207.143090333,562999.50101025,358158.632525794,350.004900068601,1200.05760276493,493867.195307497,6601.74286011507,3700.5476810568,0.0,100.0004000016,300.003600043201,100.0004000016,400.006400102402,50.0001000002,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.126099999999951,157992.190959224,300.003600043201,10304.2453490838,516765.535627529,584241.744476874,361863.062171057,250.002500025,500.010000200004,505311.226009704,6801.85010322808,3350.44896016066,0.0,300.003600043201,600.014400345608,500.010000200004,300.003600043201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,200.0016000128,0.0,0.0
9.633229999999912,148274.224829595,300.003600043201,9003.24116682005,514369.693011104,557145.777959518,360010.712068525,150.0009000054,700.019600548815,503958.214314862,7202.07419736884,3100.38444767151,0.0,400.006400102402,0.0,200.0016000128,400.006400102402,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140109999999822,152322.464847114,300.003600043201,8002.56081946223,511141.225596042,571471.239254868,359599.115457183,200.0016000128,200.0016000128,512078.438415884,8502.8909829342,3700.5476810568,0.0,0.0,0.0,600.014400345608,600.014400345608,200.0016000128,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.010000200004,0.0,0.0
10.647119999999632,157182.073595827,200.0016000128,11205.0198488923,515098.81487469,554637.860115957,358158.632525794,150.0009000054,600.014400345608,499691.963721078,7802.43435952017,3400.46246289495,0.0,200.0016000128,400.006400102402,500.010000200004,300.003600043201,150.0009000054,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.006400102402,0.0,0.0
11.154129999999896,154144.598097139,200.0016000128,9403.53572943427,515098.81487469,576808.178030954,353941.016591619,200.0016000128,0.0,486797.838719543,7702.37233067785,3400.46246289495,0.0,200.0016000128,100.0004000016,400.006400102402,500.010000200004,250.002500025,100.0004000016,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0016000128,0.0,0.0
11.661089999999604,153840.890888675,700.019600548815,10804.6676164103,510099.958775678,556309.750652197,354352.429555467,300.003600043201,400.006400102402,509267.006518128,7402.19104855037,3250.42255493214,0.0,300.003600043201,200.0016000128,400.006400102402,400.006400102402,50.0001000002,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0016000128,0.0,0.0
12.167979999999716,162853.991029946,500.010000200004,9403.53572943427,522288.103755247,585708.028181122,363921.546346987,250.002500025,600.014400345608,506143.919947437,8102.62525058119,7001.96054895371,100.0004000016,200.0016000128,300.003600043201,200.0016000128,900.032401166442,400.006400102402,3400.46246289495,0.0,800.025600819226,0.0,5801.34591225164,400.006400102402,1400.07840439065,200.0016000128,100.0004000016,100.0004000016,0.0,200.0016000128,0.0,100.0004000016,400.006400102402,400.006400102402,100.0004000016
12.674929999999677,1011536.63672912,1663804.81474304,10316112.1801777,1036893.23624002,4545174.92575986,436283.128215146,104131.939284151,58436.2733895444,590950.311580655,501876.938142647,531556.680687644,12506.2531265633,8302.75651516303,33244.1482288479,6301.58800017604,1200.05760276493,41368.3404985035,234173.126614987,10404.3282005314,30787.8690789671,1800.12960933187,77640.3745997609,5401.16665199683,24423.8376655616,2850.32493704282,900.032401166442,900.032401166442,1450.08410487808,1200.05760276493,500.010000200004,1350.07290393681,3700.5476810568,2700.2916314962,800.025600819226
13.181749999999738,5901266.68378627,11226437.292302,75854156.5472375,3858868.98532827,25533325.3617163,753442.720222839,527685.065984636,357849.978902269,1001256.38070832,1802309.62212743,3084348.01999831,59742.4259434492,31940.756405173,152929.813264649,19114.6035571176,3000.36004320518,166957.596696484,921778.441375306,35149.3496869605,116540.749075711,7302.132222609,273561.024529507,24423.8376655616,75628.0943325068,9303.46088745013,2200.1936170383,2150.18491590277,4400.77453631839,2850.32493704282,2550.26012653291,3400.46246289495,5301.12383825371,4200.70571856072,1600.10240655402
13.68858999999975,12692281.4845381,22090792.6873607,162028851.12854,7320950.81448714,50918143.7724349,1088299.50202654,938643.368489189,811793.876998872,1210303.27417313,4746880.72880692,5084694.20512999,158397.269206927,45783.6925900546,246812.842346782,48594.2728894055,4100.67251029169,268452.03441361,1365078.2937365,60847.7383086133,205779.987820567,10004.0016006403,414355.654592476,33143.8825004306,117903.438741452,14107.9568876847,3200.40965243551,3500.49006860961,6251.56289072268,5201.0818250196,2900.33643902693,5501.21026625858,11405.2007715518,6501.69043951427,4000.64010241639
14.195489999999609,14608887.4741714,37419734.9482243,207489230.627357,9008990.7127021,59926582.2269948,1238001.58795433,1397305.34325351,1090759.14531714,1646429.59160616,8560290.71045808,7269326.19915571,229283.730543176,88915.1151681559,380813.729192809,49497.8076679519,5101.04061228491,324662.169006665,1575271.20715371,89519.4052378888,245028.2441376,12806.5569571621,476097.306463184,49196.6221659339,168376.438372713,18313.4054127621,4100.67251029169,3500.49006860961,8352.78983180382,6701.7960813498,4700.88376614804,7102.01697282028,10404.3282005314,13407.186251831,2300.21161946899
14.702389999999923,15148953.3821283,39720689.9934499,250966606.29185,10898368.7030422,85135098.2680799,1490346.91758323,1309671.93050964,1002662.67265768,1718536.25170999,14162669.466872,8803392.1832602,354146.721404579,86397.5531731283,449022.553941748,57431.6333035317,4300.73972723308,345612.775810958,1872589.52871927,119670.1083964,262272.917428745,18012.9693379233,513119.866760283,48092.3372875922,203340.551570067,18063.0415159745,3450.47616571087,5451.18835906228,9553.64949410675,9003.24116682005,5951.41643711203,6951.93263727316,15609.7404780583,10704.5815609081,3500.49006860961
15.209559999999783,10274544.5710098,47922113.9170264,271983658.647729,10691030.4690987,66423222.4423734,1394800.60400114,1535822.67307448,1029920.9750988,1817644.54294562,23453339.1898473,9484466.3584122,560490.43424206,81766.5589822822,434005.876272718,68487.1067757112,6901.90492575951,366340.692277877,1726593.53906987,128153.583274701,290588.866071158,14708.648685427,569692.754571861,51706.7226756024,227043.390514632,20466.7417947881,5051.02030610183,6651.76937065259,9603.68781612139,8853.13400943934,8703.02865397158,6051.46445439796,10604.4963064339,10204.1632986258,2200.1936170383
