# Long data file split by latools on 2021:06:22 22:02:50
# 
# 
# 
# Sample: PNG37-02
# Analysis Time: 2021-06-10 07:14:11
Time,Na23,Mg24,Al27,Si29,K39,Ca44,Ti47,V51,Cr52,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Y89,Zr90,Nb93,Ba137,La139,Ce140,Nd146,Sm147,Gd157,Dy163,Er166,Yb172,Hf178,Pb208,Th232,U238
0.0,144935.407689925,100.0004000016,6601.74286011507,135530.781976417,198158.317004927,85994.790140602,200.0016000128,500.010000200004,8002.56081946223,4600.84655576626,1750.1225085756,0.0,400.006400102402,100.0004000016,100.0004000016,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0
0.5069599999999355,146048.248225695,2800.31363512713,60523.5519124489,127648.454147067,194704.677749649,86598.9395392896,0.0,100.0004000016,6301.58800017604,6501.69043951427,1250.06250312516,0.0,100.0004000016,0.0,0.0,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0138999999999214,153840.890888675,800.025600819226,2500.2500250025,130275.347400926,189729.039122672,87303.8172841488,50.0001000002,200.0016000128,6101.48876325823,5001.00020004001,1900.14441097523,0.0,400.006400102402,100.0004000016,300.003600043201,0.0,50.0001000002,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.520699999999806,146048.248225695,300.003600043201,1600.10240655402,129568.052880653,189119.91230156,83578.4835070455,100.0004000016,100.0004000016,6701.7960813498,4600.84655576626,1700.11560786133,100.0004000016,100.0004000016,200.0016000128,100.0004000016,100.0004000016,200.0016000128,0.0,0.0,0.0,0.0,100.0004000016,0.0,100.0004000016,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
2.0275899999999183,148274.224829595,200.0016000128,1700.11560786133,117852.966117021,193587.526554041,78546.0060910773,300.003600043201,200.0016000128,6901.90492575951,3500.49006860961,1300.06760351538,0.0,200.0016000128,200.0016000128,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.534539999999879,157485.861492946,0.0,2500.2500250025,129568.052880653,188206.277304016,91030.2577752084,150.0009000054,300.003600043201,6801.85010322808,6201.53798141939,1700.11560786133,200.0016000128,200.0016000128,0.0,100.0004000016,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0004000016,0.0,0.0
3.0415499999999156,154448.312639607,0.0,2000.16001280102,129871.174228412,192572.020524892,87807.3256397391,50.0001000002,200.0016000128,6701.7960813498,5801.34591225164,1200.05760276493,100.0004000016,100.0004000016,100.0004000016,200.0016000128,200.0016000128,0.0,0.0,0.0,0.0,0.0,0.0,77137.2742556103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5485499999999774,145845.906256286,200.0016000128,1200.05760276493,124517.106781208,188409.301575787,80357.4653188817,100.0004000016,200.0016000128,7402.19104855037,5801.34591225164,1700.11560786133,0.0,100.0004000016,300.003600043201,0.0,0.0,50.0001000002,0.0,0.0,450.008100145803,0.0,100.0004000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.055419999999913,144429.603643327,100.0004000016,1700.11560786133,126537.241548438,196126.649842373,89922.281456741,100.0004000016,100.0004000016,7802.43435952017,5701.29989637637,1450.08410487808,0.0,200.0016000128,400.006400102402,300.003600043201,100.0004000016,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.562439999999924,143721.512163527,200.0016000128,2000.16001280102,130881.631537045,197040.859521458,81665.9041840232,100.0004000016,200.0016000128,6801.85010322808,5301.12383825371,1500.09000540032,0.0,200.0016000128,200.0016000128,0.0,200.0016000128,400.006400102402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.06939999999986,148780.183565976,0.0,2000.16001280102,137350.483039327,185161.305921132,89519.4052378888,250.002500025,200.0016000128,7001.96054895371,5501.21026625858,1150.05290243351,100.0004000016,200.0016000128,300.003600043201,100.0004000016,0.0,250.002500025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0001000002,50.0001000002,0.0,0.0,0.0,0.0,0.0,0.0
