"length"	"Na"	"Mg"	"Al"	"Si"	"K"	"Ca"	"Ti"	"V"	"Cr"	"Mn"	"Fe"	"Co"	"Ni"	"Cu"	"Zn"	"As"	"Rb"	"Sr"	"Y"	"Zr"	"Nb"	"Ba"	"La"	"Ce"	"Nd"	"Sm"	"Gd"	"Dy"	"Er"	"Yb"	"Hf"	"Pb"	"Th"	"U"
9.5818695	4946.87360065077	10949.110436066	132525.162070136	272904.377547344	17255.7608852472	7110.32523055136	5895.36294520169	248.675858620611	23.0343434789687	680.549344869305	67781.2466593219	25.5792736978806	9.83676504042388	184.804859157785	160.695757324799	3.47989195489529	163.27416620397	152.190925415306	9.97694515543169	14.4108797672343	9.28754605213028	620.857724733254	15.6299508842397	352.817303050657	15.8475051501599	3.17999583270494	2.56579309529493	2.22975178837278	0.999731595450984	1.75165153519372	1.95232127899635	22.2718838587865	9.70348493061965	13.5286290542628
9.6072255	4047.51040801191	11779.6077987903	136913.103552895	256865.152447743	21066.4604715794	5940.11307611441	7067.27178789422	255.239765482133	23.3290071157861	726.784172062814	82598.8950995222	23.2022872708752	11.5591599410491	190.656320438171	187.25774180502	6.93143299077544	164.259508572376	146.795221213389	13.0145482815148	11.3949092562983	11.2660235521577	634.072719381481	16.3700385540992	59.6962541622445	18.1434902627706	3.35362167605911	2.84724926160119	2.7488311874616	1.43401465459662	1.8274896227717	0.541537160634118	26.0516899356658	9.86459166858595	3.02397526544765
9.632569	5550.06224147283	13930.6561688549	122896.871264616	277908.922639633	16323.8308031094	5849.91279094468	5676.47837129395	247.291020973479	19.1231192922597	576.622837700411	71727.0491588022	20.8889701539629	10.8191690469867	228.989389319402	145.893514687667	4.88015398027331	135.462248110369	130.49246754499	18.2715319907639	10.2482516794535	10.3692238603817	533.527929104349	13.9435618494802	31.3773521097129	18.1829858260131	3.14509971389744	2.59694469315862	3.00969679365546	1.72391411218057	2.63456793519486	0.410610001904756	24.0407632234121	8.26367930976744	2.67772619195558
9.6579195	2879.10636075877	15488.9779764204	133185.205139939	252046.272168345	13761.7061258505	8664.5222504115	7809.81755293345	259.208084062805	38.3690256239534	832.731228382741	94088.4928620052	28.3279825850619	13.4591424424358	176.147331894882	184.34889190456	8.77673490365232	164.687368270876	126.365811049235	14.9062701148255	15.4584488118	11.8995161981129	602.662435708414	17.3083111839795	41.7666012179401	17.8014697202793	3.6368846267669	3.73473694839172	3.18231058485583	1.96641730242124	2.48230454176252	0.822846056318393	36.2948044993858	9.97817930795905	2.72108531640878
9.683276	3744.41139441572	16208.8627593773	118991.00243276	257467.080268424	13181.7198936475	11010.6907763466	6281.60510987621	332.865761372891	21.9242773792096	1064.3691947883	102748.109734075	24.3859307470298	13.555685123829	160.295179489872	177.865718470656	8.41844972032041	138.854337024532	116.938675863428	16.892893676765	15.7579938950821	10.9978295328563	462.500356310579	26.2968443596175	63.5601104004511	18.6531795869805	3.88014358077524	3.05304591741816	2.82367478939806	1.5430247653444	2.48132474142463	0.631720106381197	251.091539472476	9.15617017674966	3.18165632162542
9.70862	3825.81399830854	16548.5521706378	120168.548260758	267172.466767954	13539.676249941	13597.3573044596	6348.01568393821	241.939241017945	26.0120426392929	1618.37032866325	83127.4281048678	28.8120328098305	9.88955044217196	176.135583089742	150.413230052782	4.26940474745908	124.067844026685	121.033225035116	17.810475880274	13.2678500328	8.55899683890008	443.740356617912	17.5978261031698	54.1991640366336	18.6819094026277	3.76067828667677	3.51257367882066	3.18740855124831	1.77806727393676	2.86555005884411	0.983207562673129	21.0168741302898	7.6233287765975	1.9844894538939
9.7339705	3619.62204474808	21937.5732889618	109393.712416744	271575.049575058	17901.8897040763	16468.705407973	6683.50758077473	309.624727491548	27.1733314565317	1475.63169380663	77833.9327196027	35.4230339495371	10.9862249524751	158.854199436345	173.975369075569	6.89981921758523	105.079571658845	100.749576870043	17.8927142848316	14.4701460822051	8.80067427856882	455.125805375208	18.3107492355635	49.8870321888008	23.2098263421295	4.76568764520326	28.2930817978923	4.099633354748	1.88484329473872	3.01005454898154	1.04501129017353	74.4577164032852	7.3614610797191	2.11240857658451
9.759321	4506.43458618057	24178.9094920597	115639.329833526	263983.71828622	8854.06874346915	18120.9286674944	6033.69208722412	330.364669290126	2452.23591952283	1857.204644515	81466.6830385873	32.0473001424811	15.1986483848158	168.086470751509	169.068181418659	6.34635599604401	105.651225919813	103.585583198275	17.8689023967591	15.8299875503819	8.41336494737417	447.000586410879	18.7397917046677	61.1617230657127	22.6030911676712	3.77369555759028	3.95950531779389	3.69014168607499	2.77666705502465	3.80905564669926	0.842056749043334	22.4885975786046	6.87721612327681	1.95841736101421
9.7846715	14997.9666769292	21107.6506071637	85933.0711785941	297875.303139074	7514.0032720754	19280.2661735954	4655.51228298738	272.358524793729	20.0929230623803	1889.15388235825	67875.8888144191	35.2806665534482	10.6713340710233	116.663956042073	272.479652855831	2.93703806869754	82.6731198097918	81.8756216851479	18.1278129348545	12.1035970121337	5.93314798244269	367.651985133874	16.183169107034	58.024660127321	18.6682665980012	4.78978224969396	3.13184258637782	3.09934595299069	1.46846478914946	3.18451693444246	0.646350467597226	42.0453751106681	4.54618239701133	1.57321629694987
9.810022	2511.46539016518	18947.1709872057	82679.086309171	309303.783725451	9857.81271217389	18257.9102985051	4974.33327328916	333.197247161999	17.738233629419	2177.14753011049	67921.4771207851	30.6842245597494	7.54204780255522	103.870110238052	120.881568342859	5.2988515511225	76.0599818883546	76.0601317848175	17.4427078409964	10.7432652290238	5.44028756370686	284.644720569103	15.1943237015593	59.2084058425393	16.5028178514702	4.00258069418475	3.3974072131596	2.62277569888835	2.57193778345744	2.62863090777503	0.542765569243772	14.6034356146569	4.27267029707523	1.55767739103996
9.8353725	2484.70011472075	16293.6220290399	73272.8598404663	342673.920179885	4747.82795173125	15747.3661805942	3977.22817313939	151.646879747456	11.3784968915878	1618.58061264813	42343.106865815	25.4023513977993	8.06158636950178	84.8792602123414	79.0164652378281	4.26261877004937	52.2486448972021	52.856788836041	12.1230019874045	8.12518734645319	3.71922817690646	261.875803289288	11.001865271452	39.2118590170155	11.427105982875	2.19985293753645	1.7060504166427	1.78037548015383	1.2906056395181	2.07754867473147	0.546530580906128	10.105828640255	3.17063719819294	1.30068169565514
