"length"	"Na"	"Mg"	"Al"	"Si"	"K"	"Ca"	"Ti"	"V"	"Cr"	"Mn"	"Fe"	"Co"	"Ni"	"Cu"	"Zn"	"As"	"Rb"	"Sr"	"Y"	"Zr"	"Nb"	"Ba"	"La"	"Ce"	"Nd"	"Sm"	"Gd"	"Dy"	"Er"	"Yb"	"Hf"	"Pb"	"Th"	"U"
5.678129	15292.8204577263	31962.2277189354	98804.1048306531	274714.36023861	14965.4296954842	12253.9214840148	4227.74303679269	225.410086794417	254.741092451438	865.951348332463	73976.5746539317	65.3409920543919	366.984966090535	176.42890376755	122.456927983738	1.50458275468883	46.2048513853002	234.8549874048	16.6677470588086	32.9786660052203	4.13077699826638	415.385137038207	4.39702406400534	9.08394819962974	245.548376597775	1.3188804688235	2.99543595203528	2.90180793516279	1.82489017181077	2.56677837821704	1.32944119601446	11.0096310219528	0.380072445749634	0.113826121727055
5.7034745	14579.0344005002	39620.5173134812	118502.236675038	241914.183571647	17277.9757541822	11993.4656188276	3569.63338055422	269.365708078696	278.713338724165	904.518341584214	87770.1732818342	66.8712346478301	381.634521489992	195.973930232077	136.068467899166	4.47618965384462	65.9053708783711	272.738787667789	18.7973501328138	37.2031321066699	5.15227003737672	521.48753375965	5.89821239232421	22.0620304553407	8.45345437916202	2.758531596164	3.21238570706933	3.25809328240657	1.79200637849886	3.30478774694536	1.45642789511698	12.0795631863703	0.519287681227017	0.180602036290127
5.728822	13649.1445364962	32726.9846799428	108478.772773064	261704.727777664	16381.9837462102	12430.9630948707	3226.13473357852	252.77809713559	253.086395663069	897.116079180848	81101.1430353798	64.3586800883833	388.072265554457	170.524615894258	141.750946961039	2.32220683667165	55.3788224520091	283.3320728721	16.5112330078486	37.1237353839025	4.47455591517254	505.938719427931	5.44774495191598	10.3400592198739	8.44553474132441	2.3594996516861	2.2686587447467	3.08806014788966	1.78421616040534	2.87376611778468	1.12360653256394	9.45342068042464	0.439955745957986	0.102479406961493
5.754163	12316.9143468974	37451.5242973615	119437.28839312	246913.801362762	16992.6328723557	14163.8436308437	2985.38844101296	207.065254708456	390.246711430854	919.997887397989	82476.1038697559	54.8316695044536	380.598008002838	165.050196236995	132.655274701983	3.05832635366148	56.2136810501209	299.331924916414	16.8439864525756	48.8407102564311	3.50143817718983	529.369076967745	5.00344491056459	11.3510591732365	8.58573490597132	1.90096169054339	2.70595191820247	3.22498659938744	2.16077203271909	3.33570332241636	1.15807719412142	11.0390750692326	0.497870212005235	0.154245753169194
5.779504	10176.0160534723	37563.1652742619	118903.039061228	248111.655702567	18139.9460402909	14813.1321939786	6035.34762586625	208.845017843204	326.041916160501	1220.70019042649	77732.9596474593	63.537512268503	482.341512715639	186.090537735543	146.99802958722	3.8177702337946	63.5969292328644	316.671352170738	19.3335007083148	39.3441008486228	2.77348401842178	555.687116300341	5.67183022783036	16.749985620708	10.3123892336074	2.78885918145875	3.51871715962968	3.56269002980632	2.36017297334081	2.77592259215436	1.39211675236122	19.0428349077733	0.571497816397681	0.112317462628111
5.8048395	9245.43972698212	34947.1719120476	115003.887703234	258197.825710124	16999.1806709263	15710.8532707697	5746.96517120937	211.129676932835	300.726586602605	1531.7000769403	71880.1794459693	64.8083801636835	399.099763220521	259.45480629121	131.681102600622	2.03955162993155	54.8174488150677	315.699057525917	17.6860415593239	44.8675304361598	2.87374280543738	575.27296952796	7.93346306598731	18.2033555144817	8.81202988394504	3.20436483618189	3.99611970978839	3.96998664539422	2.07916636507264	3.96032682556807	1.29946881819299	11.856972617912	0.703345920491083	0.3527011109737
5.830181	9171.1569299888	39940.5122876775	114718.370343535	243784.448568322	15410.2318451379	16043.3971683311	9687.49023073251	234.109721847364	314.774741825199	2456.11596062104	83596.672307206	71.7828889428831	533.083112926124	161.055384235966	124.518913193678	2.7675812419688	53.2407509918267	278.600290539664	18.2798311518238	50.894566472652	2.90033059973564	616.425063542505	7.95874627666047	21.3569693538248	9.92500366772548	3.57311351039237	2.93851760666754	3.77092199629526	1.81845420568221	3.52950466550267	1.74674243456612	13.6908693260322	0.916724487653901	0.488586254290853
5.85554	10817.8563061876	30994.5486315798	109616.101304071	257246.170268815	18690.0449028929	17482.9311458648	13697.8583388316	260.734678306032	257.342798842275	3103.25035824786	69785.4170694112	75.8077093292107	345.316255089231	165.261099870159	123.007372918293	3.00739603382159	49.2993088188982	245.902380874816	19.7686539419381	72.8234439960923	7.54185201618023	575.539842168669	6.64067885221434	21.366336130578	37.9883791427665	3.2682379383223	2.33833889905815	3.77619113195499	2.00889916194476	3.89962399615753	2.16275731184313	8.40686124024461	2.4568472572779	1.35177549422194
5.880884	14108.2769484243	29733.5726549818	115923.363149211	253098.491067038	15342.9326749628	18859.3127295515	14609.1806136697	279.092742361742	292.038805795221	3232.07545294584	66243.4721242174	76.429563162852	335.796148815519	169.551273847932	118.227623398235	3.20747891737077	42.6789868470609	260.577005717663	19.8065533579918	111.192363971068	4.31483313541048	568.39068558522	7.33953791838501	22.1053855048399	8.48363849391336	2.4166232810413	3.48303347005493	3.31972937738859	2.69893695048371	3.66969163862155	2.92026191053243	8.99734059870167	4.73536546407366	2.89927886371218
5.90623	20127.5788258618	27598.7693703714	113423.748341713	255928.516127001	15929.6149440145	16515.837436147	12777.0063179053	262.338139521746	267.211205073474	2631.76256341462	66648.5180314167	70.9963059022779	318.7367646372	129.854533676827	123.838014842241	3.41019516458349	44.7704571314076	292.545575897872	22.7035834042563	155.854498003691	3.12834844188892	497.415841485549	5.71716917808975	44.3058564206837	7.7239419569995	2.17404485252224	2.80776266727248	3.155820781055	1.96763244359349	5.00735977272377	4.01838758134623	12.0509094895562	7.12670500574698	4.30476304767161
5.931576	20716.0040350348	26590.460707744	108752.862225334	271290.917420915	13992.2847523996	15258.2563887783	7963.77130580018	214.908249061313	262.641984245051	2410.32775416643	59174.0434699095	62.4658211367256	394.409736446718	137.038831402536	109.661356104908	1.42318988140687	39.5577671071987	305.547007373776	18.1083732458581	161.629276543439	1.70420555841582	488.083126199597	5.27514080064548	13.6259401185505	7.30049055744621	1.81462679656778	2.77035659892585	3.0015502364316	2.23233406948185	3.91670068120651	2.70694987762115	8.0833260433669	5.75988485358966	4.11033004768579
