"length"	"Na"	"Mg"	"Al"	"Si"	"K"	"Ca"	"Ti"	"V"	"Cr"	"Mn"	"Fe"	"Co"	"Ni"	"Cu"	"Zn"	"As"	"Rb"	"Sr"	"Y"	"Zr"	"Nb"	"Ba"	"La"	"Ce"	"Nd"	"Sm"	"Gd"	"Dy"	"Er"	"Yb"	"Hf"	"Pb"	"Th"	"U"
1.3434305	4321.88849081864	74664.5624260773	22345.0647751716	233420.82773843	786.439771031831	137324.110568762	10814.9720792002	425.474795379182	79.2612937490854	2297.36837247295	79099.1803245387	49.7328157441184	44.404932379985	24.5156088911254	81.5601250457214	1.82230824971369	7.95776818612934	31.786929529361	81.2520000182015	115.773942159757	0.477281111098727	26.852928800376	4.28374468649727	22.5482052087107	22.325591607457	8.71025592416945	13.711594917219	15.5221859613397	9.53196770557878	16.3539230019075	7.20419639957754	0.654150543064509	0.0363924414338658	0.0164085377551856
1.3687815	3628.67450982914	74003.6418396098	22322.9431417705	227760.169003104	520.177486381369	144911.505694366	10501.1761572922	428.19681266491	82.1132590161065	2214.55716250487	82256.8510422129	46.2504614209625	40.4964419343097	23.4649015684327	87.2496639395536	1.56041549221933	5.30857074679777	29.9331486737438	87.1000326958842	117.159852123989	0.430979120437574	19.2520927768115	4.14086480774235	21.3401693522521	22.2372625437972	10.8167194557649	13.3893790650348	15.0246276586149	10.0013301350702	17.0414746481505	7.65447062842171	0.576544504061885	0.0994113398073326	0.0162985797357089
1.394136	3976.17524750635	78930.9657950276	21589.1641917822	229306.971683622	836.014242935789	141753.881598421	10358.9569893257	419.476796591619	65.5319206107882	2242.86903641494	77838.0163535068	44.9173456999231	51.6315158000862	19.3687663391553	85.0960840058275	1.69506054771447	4.50722535642273	35.2848237698221	84.5488063241429	115.306897521749	2.05275641542283	41.3111263434014	4.52864736306655	21.4038970649354	23.5789923886774	10.3732070786345	13.1661221845246	15.7131346581938	10.4589879667394	18.1670220058228	6.99698934692834	0.92974991028854	0.027269053614485	0.0409840099971333
1.41948600000001	3685.69087113715	75240.8900438163	23468.2976798615	240710.241385327	1111.53231043838	129392.465510871	9233.93673892622	378.264291227688	84.0253389214309	2090.88305971039	76195.3546395704	48.2433484595585	48.3398130163945	24.9881895189585	80.5244838306419	1.07356213569848	7.57407435708677	47.9489805408337	74.8457723160711	103.968453057175	0.50721697804703	64.0067920876878	4.37751821243633	21.8780022557183	19.8348843379139	7.96900640727629	11.0994284428496	13.2847148430255	8.31445585839663	15.6003533656278	6.35770144842418	1.01912649706226	0.0818125759879827	0.0295094961406204
1.444839	4414.65007764006	68825.8299757917	36557.1725124145	233539.824429111	2500.68622631728	126730.422270061	9838.91026683702	398.883473314814	129.701834875824	2327.6828035631	76705.0336450434	70.9601594107993	58.4544732778706	43.4493201211941	87.0814302615482	2.2637704733512	13.7633206244113	76.5672924871634	69.0431239988243	99.7703056068226	0.744380751999496	121.665265232736	4.71487645176076	25.6306566940357	19.4880085775594	7.21820640836581	11.2257986934855	12.0063710448628	7.48445213615523	13.0011698847694	5.16001479003382	3.36844757501722	0.280965445255075	0.0506679543415464
1.47018900000001	4475.71348704699	66448.6705424616	53304.5107426401	230949.52410424	5845.09360403566	100519.815193104	8936.45596415974	413.210191457922	223.060034540931	2425.91530942383	84605.8516671887	116.788342420362	96.1819726628103	88.5569150214426	85.520495357806	5.37370243751474	24.3884412302099	130.157036208816	58.1370985247906	96.7571962833395	1.52382643344432	208.532215726828	5.94989338169913	32.2132258372862	19.8992332207594	7.08996801044272	9.09394589501516	10.025290767804	6.50904062005682	12.0359499273882	4.67955386412402	2.79835333023111	0.304453406441373	0.0915082964416266
1.49553949999999	4418.04741489111	44618.5868232192	97089.6273470516	228167.547961482	9400.84281103715	73925.602921856	7973.6899160988	318.744430518397	350.338198863063	2216.15001867325	80528.6187832699	141.032950325322	88.7856514412077	76.9368305919371	108.360925257347	5.53090775816755	36.7174962944287	162.141341127022	42.936976172298	82.6033784766231	1.89975076079586	278.510240794075	6.76082200257234	30.7744775826489	17.6706250678793	5.76375158488397	6.23992268915312	7.88588639517557	5.09190185396867	8.55087065494709	3.71083354634831	3.48951369646898	0.495768678375332	0.20632063113376
1.5208905	5460.22234169124	35221.4652618287	104123.900665493	241207.199586492	11516.8037101124	47585.4082969225	9261.14588182381	310.189351150383	437.680544241201	2205.48800793845	83864.3694984259	160.550389363446	81.0366071426737	132.047357078008	96.3880120227902	5.09380092821055	58.2205466659265	199.253471367159	33.8580221430039	81.7782019389959	3.42670711851735	420.557671819223	6.91509210146756	33.6258499244192	16.4181937903054	5.35019460910159	5.77452978508526	5.78588556808169	4.5251770107932	6.56960357483804	3.61093464586826	3.73549573960751	0.621893814856087	0.182565029920493
1.54624100000001	7134.00589449126	27024.1831841651	123135.584478096	240553.588624373	19684.789330818	27466.7948282385	12917.169659787	301.939537081569	447.79638464522	2088.01715985557	76236.8736903591	138.50321834735	71.8321214445204	107.898626378817	107.384934684982	6.46395841654445	79.5444963251963	199.286579266943	25.558903746289	81.3032724479798	4.84433864445258	535.953768524561	7.60187901491644	30.6815134706236	14.4330151212253	5.11833793232562	4.03399401338914	6.29554752024416	3.43433420402814	7.76498713404425	3.23258368607439	3.10083954683478	0.428303423325598	0.414840752211756
1.5715905	9447.34536083535	21160.4205773118	124622.460188189	232839.712299245	36906.2749361156	18572.6498476253	23716.1153565377	427.519506804928	486.00081603364	1787.05695240003	71844.4823584578	100.469687092376	57.5787349602349	97.9596645851837	129.897619706209	10.1914619973963	120.04467942252	192.336713960459	25.8665050930181	107.300911852865	17.0924046314864	817.795581840867	7.63084741937477	31.3615079589661	14.299804316936	4.70362672920624	5.56558545793203	8.39228217845055	4.98011976460099	10.3933057125675	5.44894951255019	3.77838479023133	0.762697807741639	1.04671046756697
1.596941	7832.53664966537	12849.9451217583	97361.1124110664	250568.745268375	42844.8110731282	11596.8918462355	52315.6680542471	629.663715438968	579.594298839373	1499.97491218351	60966.2093447254	60.880124059199	45.361694619121	82.91135479163	118.401733028246	14.0843786534849	122.951254692812	141.131819586588	31.0753684949506	172.451127002894	25.030191803364	709.044284842576	8.85687059615453	33.9499062172691	19.3256038141449	5.78907144228688	6.47340269454251	11.7550810573204	7.58833295329951	15.7032052189269	7.92837005766948	4.91497829389718	0.576559837328351	1.85220058265618
