"length"	"Na"	"Mg"	"Al"	"Si"	"K"	"Ca"	"Ti"	"V"	"Cr"	"Mn"	"Fe"	"Co"	"Ni"	"Cu"	"Zn"	"As"	"Rb"	"Sr"	"Y"	"Zr"	"Nb"	"Ba"	"La"	"Ce"	"Nd"	"Sm"	"Gd"	"Dy"	"Er"	"Yb"	"Hf"	"Pb"	"Th"	"U"
0	5258.75835702133	14111.7486436822	171231.753819871	217643.033400727	18662.4595398468	6194.66682988344	7627.33294550162	293.780030648422	30.1374661669334	3966.50421580935	90176.4287574445	49.4191153782621	15.9270275447624	179.930034874311	174.607324236297	2.33380334420144	181.73409750313	160.920363989238	16.3497301152786	18.7074234574937	13.3771586992567	573.634338694387	22.5810190020184	88.4556880820371	23.6277903339742	10.3116764669725	3.7858067936517	3.01780680079568	1.57811705215235	3.07689156656816	0.92579032831169	44.5605653666923	12.0825317575002	5.96071874502073
0.02535	2976.93660570167	12459.3195121298	140018.362023731	239740.931051967	15564.8829615008	6897.41972865712	8678.10601245464	292.429953706124	27.2467868499753	3223.01789379067	103679.311067831	48.0242344557042	12.9405106422509	164.176885899627	153.175673913778	4.23565939767533	166.956115183269	337.162623222816	14.8704451521716	13.3686343929616	11.8639820884782	662.067446027476	18.2949275343864	74.154308920865	19.8001930672467	4.41420814659697	3.07494560871236	2.58421852699711	1.33501338971017	2.35076150274031	0.712798871746792	30.3701872806334	11.899439889257	2.20302106755904
0.0506955	4322.46080252004	14322.205922764	146320.999362627	245239.154416672	14296.0004147666	10457.9133755365	7396.20273674193	283.821452345828	28.8920360073821	3724.63190184503	82278.9548403209	46.8532083076108	17.7630451142512	180.201518832579	172.115144979926	6.14108191285031	165.754153640386	216.444423273162	14.3646327126881	15.8869935273923	10.9768012719426	630.497765944066	18.1901773701965	235.642363284308	18.4658431609797	5.81865748851182	3.37070615427741	2.83328206559248	1.47019888818561	2.91946491737959	0.746368023217355	30.0788080547761	12.1711321213471	2.63405190742711
0.0760465	7081.55499779123	13030.9201722874	150855.333308269	238119.355669658	15571.2266074988	13671.9982990403	7764.25519007261	237.797122478109	27.9725282349794	2482.81680850929	82373.5957443951	46.6167328029813	12.1176706945633	154.046419700882	215.49289968612	6.15783838923634	165.460307383218	302.355604644096	13.8111532329502	13.2379716575918	13.5141510327333	696.571373001724	18.1994446359047	62.9055226094008	19.5652571729382	4.30749893395409	3.43035660092731	3.09643442238252	1.78843295727278	2.35337779392089	0.921124350369829	44.5057136058997	11.4518108030785	2.43396623483435
0.1013935	8319.91394802598	12382.5778173569	145820.236858807	248761.325736303	11570.2007795268	17260.1679315382	6645.61450637615	232.01273265859	21.1861083514474	2663.67132052118	73884.1914515549	43.0790894856881	11.4185297090098	130.300511902266	155.628740083801	4.38025562132811	136.067739612017	347.642685099318	10.7026159083424	11.0641726863579	8.46498913089807	583.293937265237	16.4787574882285	59.8823498796325	21.5326766726785	3.49068690272964	2.67591460984566	2.8027418885649	1.525134971265	1.8898552412675	0.710804704229149	29.499500439582	8.93906365430698	1.97333231347393
0.1267355	9429.25118868563	10292.1933631395	152474.272928061	250053.329426049	12977.6712823385	18209.4387713082	5968.63951191726	255.749553306656	21.5452089683386	2074.99424691687	63626.8119136897	41.9028923578704	13.3726057816647	129.891663320049	137.581069324034	5.1109033256031	123.715730385044	357.785670984431	9.73267308252084	10.2738355400686	8.78322703452664	733.829133276643	16.0137598714467	45.9207320888928	15.0857477632654	5.6007099277198	2.6377482015855	1.63923693928584	1.39909622968392	1.66144580007199	0.268766138419797	33.6180807237462	8.53232277406069	1.59544931179868
0.152078	10615.8437692683	9241.18305019814	151016.957196069	244087.99590189	15921.6626836596	21780.5129889532	5827.04663325837	205.662911833364	22.3752509892292	2029.91818332831	68894.2268818436	38.4429362923522	19.6071708911362	133.988530662736	133.452335832413	5.51361752599179	140.43684337602	336.846774115478	11.3105910048845	10.4402645136609	9.35367431402902	692.849467274784	14.7365829855483	60.56785170546	15.8342645444139	3.24038841825175	2.64231230684907	2.76530726072826	1.09545013414495	2.3705875417296	0.55090274966372	26.8315180149655	10.7389030459156	1.72116291914535
0.177428	8857.50160622668	8519.81314319287	133350.399105962	254245.214477581	30179.1975753561	26557.6347827346	5568.92882698842	347.209353334837	19.6464212885765	1703.63042453085	63202.4225842119	31.8212408448883	11.3134605814764	124.828853268782	112.544978729756	2.41898860357262	158.357617941407	328.105657749325	10.433781953141	11.3452697538383	7.36829283830519	848.632932087527	15.430127929135	44.0929226558148	15.6145044779996	3.08436129537049	2.85369181616652	2.12816976099852	1.14739897766738	2.37733706684909	0.407080028028514	28.2055225443898	9.89291696056551	1.86560299966538
0.202772	7010.47073249124	8333.29721213036	135808.394078026	262333.163786016	33780.4488215639	9840.17958083545	5512.90794612648	197.279555437383	16.8823956479368	1741.42749272622	62863.0730190905	33.7412994603736	11.8569393195365	114.226321267413	122.87747259548	224.604780207647	193.436442657493	299.840278146513	9.96839677011811	11.4708459398823	8.39540200141393	1166.43580466816	15.27075434823	44.2955257337122	14.8477910291846	5.00692161598262	2.23966504832633	2.09361392295668	1.36563369277109	2.54849605078677	0.6970974041573	28.4337612401596	9.9209381089374	2.22948060568499
0.2281225	5088.34066541506	9286.8950901721	142560.11461165	258678.388750433	33065.9789320527	8035.3646492472	7513.80165945775	217.499751780923	20.2684185714355	1329.50885059097	59207.5900367429	26.0432114365089	10.5691174754582	133.093567992863	180.189991534799	4.26690660807826	195.581201735009	299.483128355192	10.2960190285594	1644.39105949408	7.86676476619553	1053.54822814532	14.3651329664025	46.9076577343812	15.7527177543846	3.24337898709937	3.00081708524363	2.72581199962125	1.55357547363321	1.7622707989597	0.552345152613325	31.1934941159678	11.3021460262625	5.35349139406992
0.253473	4159.24054787751	8182.39906537078	141852.182892743	263883.26932409	30954.0846843491	5748.98976371459	5288.40419479959	230.484945353062	21.935013088023	1394.92091732707	62784.4387174622	22.7274431886884	16.3713456603291	131.307525310102	130.231254864769	6.81082857581327	197.466045064883	253.363875439207	11.2366317150507	10.4516409571956	8.22048716235502	907.499482414162	15.9452691346702	41.4809513289128	18.1461397009542	3.39806864547495	2.57621553677671	2.4038555272358	1.46434414522827	2.73268951530652	0.473389083497361	34.2208325904855	9.37815745195809	2.49554121805465
0.278823	6582.5178305776	11189.8577654995	139025.199680571	252940.862618206	27207.395362212	5791.32819788417	6450.90073289551	240.462271950045	22.9158040018346	1669.07444450631	78612.3299118034	25.1947779846489	11.3415868075833	168.754752860773	156.773571438387	3.86920749991502	182.619091274333	187.161199792032	13.2331242026176	10.723569493853	8.10511111924523	925.838721808772	21.0730126651548	48.5063474124702	17.3645344760347	4.03230894258702	4.21364057697234	3.74963080552401	1.17745660063309	3.14629201712415	0.626085702920902	24.7393046945546	9.57733662733979	2.80897956109128
0.3041735	2959.91440966843	12149.818797283	143007.331312408	261061.002243481	21092.8648177784	5369.59289225628	6684.02147041912	276.351362642405	27.560336728789	1213.56958415214	69371.448075879	24.758897660925	8.73046888639924	184.095231924345	151.610367227436	4.14090865742023	174.147417540732	163.353330447319	13.7659422084486	11.0906459019855	10.2476994931225	656.013799847712	17.4985655197092	61.5652552441041	17.9367358543278	5.46898841268202	4.44916844048775	2.92565168186162	1.46269673707299	2.63034594381175	0.497744694650715	25.8233038435898	10.6187046945679	4.25607670140873
0.3295235	5537.34448507259	11672.4732045474	155245.468684516	245746.045065904	21339.5521145954	6152.60967130417	6430.7338706217	286.411079863848	27.9247563542644	1327.52795737922	73236.4051755266	26.9216893097991	244.801874269892	191.320825503815	158.830850835865	8.52537388313687	177.239079808898	159.994158024589	14.6133704590008	11.3958665747593	9.68832779926323	613.422814969416	19.4148161827683	68.3228897474247	20.0974209093584	4.5131050853727	4.80430159490665	3.75039265105759	2.0434548256721	2.70754906764794	0.537972743208547	27.8560288628017	10.2090997550853	3.45785065530261
0.354873	3950.19193936157	9337.49414105327	133626.887950153	274602.304301943	14265.1041252849	8071.35865699166	5926.09245068186	383.465469352575	22.8410306447066	1430.78754226945	67625.8209237703	23.9297554710863	10.8022216119799	165.875636820186	141.579316057606	5.66970009638697	155.404010758671	199.299463035188	19.8464683693337	10.1757960312839	12.2253642181613	493.550046544636	17.6581390271993	65.6718544941081	20.2342308398347	6.37150311045815	3.80419319807033	2.48648724007992	1.72234701141448	2.18796718644952	0.429338133769438	26.5451139382522	8.78623917368887	2.58949083491007
0.3802235	7730.15638784534	10280.7589369829	147678.878269094	241923.568703959	12962.7373107212	29136.1761031745	5817.12295018263	243.199311671182	22.1997282679044	1325.70921813887	74032.5817653641	27.1819891173041	31.3868012282161	193.640999011676	145.274971256179	3.91876319796991	141.67277116521	233.399187144568	14.632750688375	10.7646063064708	8.02866549094504	551.647435072122	17.8934861744612	66.4845336594822	70.808104179524	4.37224141566039	3.32278875981964	3.50449986340014	1.75339066942359	1.7533651558506	0.329727048395791	25.6726955044003	9.77195724398463	2.90062349735343
